4000.0,1.734635591506958
4007.8125,1.7197506427764893
4015.625,1.6984280347824097
4023.4375,1.6960103511810303
4031.25,1.7231296300888062
4039.0625,1.7147694826126099
4046.875,1.7582951784133911
4054.6875,1.7323635816574097
4062.5,1.7164007425308228
4070.3125,1.7177115678787231
4078.125,1.699127197265625
4085.9375,1.726362943649292
4093.75,1.727003812789917
4101.5625,1.703904390335083
4109.375,1.732130527496338
4117.1875,1.7192845344543457
4125.0,1.7053899765014648
4132.8125,1.7249356508255005
4140.625,1.7516682147979736
4148.4375,1.7068172693252563
4156.25,1.7201875448226929
4164.0625,1.700088381767273
4171.875,1.7373446226119995
4179.6875,1.7551928758621216
4187.5,1.7485885620117188
4195.3125,1.7527897357940674
4203.125,1.7358299493789673
4210.9375,1.7452969551086426
4218.75,1.7712721824645996
4226.5625,1.7741268873214722
4234.375,1.749491572380066
4242.1875,1.792041301727295
4250.0,1.7899731397628784
4257.8125,1.7882544994354248
4265.625,1.7899295091629028
4273.4375,1.7949105501174927
4281.25,1.8002848625183105
4289.0625,1.8096935749053955
4296.875,1.8208063840866089
4304.6875,1.820209264755249
4312.5,1.829865574836731
4320.3125,1.8156068325042725
4328.125,1.8186217546463013
4335.9375,1.8319774866104126
4343.75,1.8224231004714966
4351.5625,1.835676908493042
4359.375,1.8188838958740234
4367.1875,1.8274041414260864
4375.0,1.8409055471420288
4382.8125,1.8216803073883057
4390.625,1.8302297592163086
4398.4375,1.8280013799667358
4406.25,1.8229765892028809
4414.0625,1.8227726221084595
4421.875,1.804887294769287
4429.6875,1.8207627534866333
4437.5,1.8108588457107544
4445.3125,1.7987556457519531
4453.125,1.8237922191619873
4460.9375,1.8120094537734985
4468.75,1.816437005996704
4476.5625,1.817077875137329
4484.375,1.813145399093628
4492.1875,1.8111355304718018
4500.0,1.8065913915634155
4507.8125,1.8104655742645264
4515.625,1.807261347770691
4523.4375,1.8257001638412476
4531.25,1.8078148365020752
4539.0625,1.8270255327224731
4546.875,1.8158544301986694
4554.6875,1.8212724924087524
4562.5,1.8045668601989746
4570.3125,1.824622392654419
4578.125,1.8301714658737183
4585.9375,1.8315696716308594
4593.75,1.8262535333633423
4601.5625,1.833433985710144
4609.375,1.8413716554641724
4617.1875,1.853402018547058
4625.0,1.8494112491607666
4632.8125,1.8516833782196045
4640.625,1.8564605712890625
4648.4375,1.8507658243179321
4656.25,1.8396530151367188
4664.0625,1.857145071029663
4671.875,1.8647041320800781
4679.6875,1.8630874156951904
4687.5,1.8568246364593506
4695.3125,1.8725398778915405
4703.125,1.8757725954055786
4710.9375,1.8670927286148071
4718.75,1.875226378440857
4726.5625,1.8645439147949219
4734.375,1.8661751747131348
4742.1875,1.8754957914352417
4750.0,1.881933331489563
4757.8125,1.876151204109192
4765.625,1.8754812479019165
4773.4375,1.8769595623016357
4781.25,1.876872181892395
4789.0625,1.8718116283416748
4796.875,1.8815182447433472
4804.6875,1.8759400844573975
4812.5,1.8786271810531616
4820.3125,1.876580834388733
4828.125,1.8666411638259888
4835.9375,1.875983715057373
4843.75,1.8606406450271606
4851.5625,1.8566207885742188
4859.375,1.861412525177002
4867.1875,1.860130786895752
4875.0,1.8584558963775635
4882.8125,1.8615727424621582
4890.625,1.8453041315078735
4898.4375,1.8412259817123413
4906.25,1.8412842750549316
4914.0625,1.8467459678649902
4921.875,1.8236610889434814
4929.6875,1.8295888900756836
4937.5,1.8248116970062256
4945.3125,1.8171069622039795
4953.125,1.8288606405258179
4960.9375,1.8095042705535889
4968.75,1.804275631904602
4976.5625,1.8259623050689697
4984.375,1.810436487197876
4992.1875,1.8091402053833008
5000.0,1.7990468740463257
5007.8125,1.7796614170074463
5015.625,1.789944052696228
5023.4375,1.773121953010559
5031.25,1.7880069017410278
5039.0625,1.7895071506500244
5046.875,1.7710974216461182
5054.6875,1.783521056175232
5062.5,1.7762969732284546
5070.3125,1.7753794193267822
5078.125,1.7535908222198486
5085.9375,1.754755973815918
5093.75,1.7350143194198608
5101.5625,1.7333248853683472
5109.375,1.7181484699249268
5117.1875,1.7176532745361328
5125.0,1.6707844734191895
5132.8125,1.7031761407852173
5140.625,1.7185271978378296
5148.4375,1.668832778930664
5156.25,1.6469275951385498
5164.0625,1.61747145652771
5171.875,1.6066936254501343
5179.6875,1.562650203704834
5187.5,1.5636405944824219
5195.3125,1.5364339351654053
5203.125,1.5083534717559814
5210.9375,1.3317008018493652
5218.75,1.3895870447158813
5226.5625,1.2171872854232788
